,filename,dataDate,dataTime,P1,yearOfCentury,month,day,hour,minute,numberOfCodedValues,validDate,analDate
734,HIRLAM_C11_201302271800+001H00M,20130227,1800,1,13,2,27,18,0,367236,validDateKeyError,analDateKeyError
735,HIRLAM_C11_201302271800+002H00M,20130227,1800,2,13,2,27,18,0,367236,validDateKeyError,analDateKeyError
736,HIRLAM_C11_201302271800+003H00M,20130227,1800,3,13,2,27,18,0,367236,validDateKeyError,analDateKeyError
737,HIRLAM_C11_201302271800+004H00M,20130227,1800,4,13,2,27,18,0,367236,validDateKeyError,analDateKeyError
738,HIRLAM_C11_201302271800+005H00M,20130227,1800,5,13,2,27,18,0,367236,validDateKeyError,analDateKeyError
739,HIRLAM_C11_201302271800+006H00M,20130227,1800,6,13,2,27,18,0,367236,validDateKeyError,analDateKeyError
740,HIRLAM_C11_201302271800+007H00M,20130227,1800,7,13,2,27,18,0,367236,validDateKeyError,analDateKeyError
741,HIRLAM_C11_201302271800+008H00M,20130227,1800,8,13,2,27,18,0,367236,validDateKeyError,analDateKeyError
742,HIRLAM_C11_201302271800+009H00M,20130227,1800,9,13,2,27,18,0,367236,validDateKeyError,analDateKeyError
743,HIRLAM_C11_201302271800+010H00M,20130227,1800,10,13,2,27,18,0,367236,validDateKeyError,analDateKeyError
744,HIRLAM_C11_201302271800+011H00M,20130227,1800,11,13,2,27,18,0,367236,validDateKeyError,analDateKeyError
745,HIRLAM_C11_201302271800+012H00M,20130227,1800,12,13,2,27,18,0,367236,validDateKeyError,analDateKeyError
746,HIRLAM_C11_201302271800+013H00M,20130227,1800,13,13,2,27,18,0,367236,validDateKeyError,analDateKeyError
747,HIRLAM_C11_201302271800+014H00M,20130227,1800,14,13,2,27,18,0,367236,validDateKeyError,analDateKeyError
748,HIRLAM_C11_201302271800+015H00M,20130227,1800,15,13,2,27,18,0,367236,validDateKeyError,analDateKeyError
749,HIRLAM_C11_201302271800+016H00M,20130227,1800,16,13,2,27,18,0,367236,validDateKeyError,analDateKeyError
750,HIRLAM_C11_201302271800+017H00M,20130227,1800,17,13,2,27,18,0,367236,validDateKeyError,analDateKeyError
751,HIRLAM_C11_201302271800+018H00M,20130227,1800,18,13,2,27,18,0,367236,validDateKeyError,analDateKeyError
752,HIRLAM_C11_201302271800+019H00M,20130227,1800,19,13,2,27,18,0,367236,validDateKeyError,analDateKeyError
753,HIRLAM_C11_201302271800+020H00M,20130227,1800,20,13,2,27,18,0,367236,validDateKeyError,analDateKeyError
754,HIRLAM_C11_201302271800+021H00M,20130227,1800,21,13,2,27,18,0,367236,validDateKeyError,analDateKeyError
755,HIRLAM_C11_201302271800+022H00M,20130227,1800,22,13,2,27,18,0,367236,validDateKeyError,analDateKeyError
756,HIRLAM_C11_201302271800+023H00M,20130227,1800,23,13,2,27,18,0,367236,validDateKeyError,analDateKeyError
757,HIRLAM_C11_201302271800+024H00M,20130227,1800,24,13,2,27,18,0,367236,validDateKeyError,analDateKeyError
758,HIRLAM_C11_201302271800+025H00M,20130227,1800,25,13,2,27,18,0,367236,validDateKeyError,analDateKeyError
759,HIRLAM_C11_201302271800+026H00M,20130227,1800,26,13,2,27,18,0,367236,validDateKeyError,analDateKeyError
760,HIRLAM_C11_201302271800+027H00M,20130227,1800,27,13,2,27,18,0,367236,validDateKeyError,analDateKeyError
761,HIRLAM_C11_201302271800+028H00M,20130227,1800,28,13,2,27,18,0,367236,validDateKeyError,analDateKeyError
762,HIRLAM_C11_201302271800+029H00M,20130227,1800,29,13,2,27,18,0,367236,validDateKeyError,analDateKeyError
763,HIRLAM_C11_201302271800+030H00M,20130227,1800,30,13,2,27,18,0,367236,validDateKeyError,analDateKeyError
764,HIRLAM_C11_201302271800+031H30M,20130227,1800,31,13,2,27,18,0,367236,validDateKeyError,analDateKeyError
765,HIRLAM_C11_201302271800+032H00M,20130227,1800,32,13,2,27,18,0,367236,validDateKeyError,analDateKeyError
766,HIRLAM_C11_201302271800+033H00M,20130227,1800,33,13,2,27,18,0,367236,validDateKeyError,analDateKeyError
767,HIRLAM_C11_201302271800+034H00M,20130227,1800,34,13,2,27,18,0,367236,validDateKeyError,analDateKeyError
768,HIRLAM_C11_201302271800+035H00M,20130227,1800,35,13,2,27,18,0,367236,validDateKeyError,analDateKeyError
769,HIRLAM_C11_201302271800+036H00M,20130227,1800,36,13,2,27,18,0,367236,validDateKeyError,analDateKeyError
770,HIRLAM_C11_201302271800+037H00M,20130227,1800,37,13,2,27,18,0,367236,validDateKeyError,analDateKeyError
771,HIRLAM_C11_201302271800+038H00M,20130227,1800,38,13,2,27,18,0,367236,validDateKeyError,analDateKeyError
772,HIRLAM_C11_201302271800+039H00M,20130227,1800,39,13,2,27,18,0,367236,validDateKeyError,analDateKeyError
773,HIRLAM_C11_201302271800+040H00M,20130227,1800,40,13,2,27,18,0,367236,validDateKeyError,analDateKeyError
774,HIRLAM_C11_201302271800+041H00M,20130227,1800,41,13,2,27,18,0,367236,validDateKeyError,analDateKeyError
775,HIRLAM_C11_201302271800+042H00M,20130227,1800,42,13,2,27,18,0,367236,validDateKeyError,analDateKeyError
776,HIRLAM_C11_201302271800+043H00M,20130227,1800,43,13,2,27,18,0,367236,validDateKeyError,analDateKeyError
777,HIRLAM_C11_201302271800+044H00M,20130227,1800,44,13,2,27,18,0,367236,validDateKeyError,analDateKeyError
778,HIRLAM_C11_201302271800+045H00M,20130227,1800,45,13,2,27,18,0,367236,validDateKeyError,analDateKeyError
779,HIRLAM_C11_201302271800+046H00M,20130227,1800,46,13,2,27,18,0,367236,validDateKeyError,analDateKeyError
780,HIRLAM_C11_201302271800+047H00M,20130227,1800,47,13,2,27,18,0,367236,validDateKeyError,analDateKeyError
781,HIRLAM_C11_201302271800+048H00M,20130227,1800,48,13,2,27,18,0,367236,validDateKeyError,analDateKeyError
782,HIRLAM_C11_201302271800+049H00M,20130227,1800,49,13,2,27,18,0,367236,validDateKeyError,analDateKeyError
783,HIRLAM_C11_201302271800+050H00M,20130227,1800,50,13,2,27,18,0,367236,validDateKeyError,analDateKeyError
784,HIRLAM_C11_201302271800+051H00M,20130227,1800,51,13,2,27,18,0,367236,validDateKeyError,analDateKeyError
785,HIRLAM_C11_201302271800+052H00M,20130227,1800,52,13,2,27,18,0,367236,validDateKeyError,analDateKeyError
786,HIRLAM_C11_201302271800+053H00M,20130227,1800,53,13,2,27,18,0,367236,validDateKeyError,analDateKeyError
787,HIRLAM_C11_201302271800+054H00M,20130227,1800,54,13,2,27,18,0,367236,validDateKeyError,analDateKeyError
788,HIRLAM_C11_201302271800+055H00M,20130227,1800,55,13,2,27,18,0,367236,validDateKeyError,analDateKeyError
789,HIRLAM_C11_201302271800+056H00M,20130227,1800,56,13,2,27,18,0,367236,validDateKeyError,analDateKeyError
790,HIRLAM_C11_201302271800+057H00M,20130227,1800,57,13,2,27,18,0,367236,validDateKeyError,analDateKeyError
791,HIRLAM_C11_201302271800+058H00M,20130227,1800,58,13,2,27,18,0,367236,validDateKeyError,analDateKeyError
792,HIRLAM_C11_201302271800+059H00M,20130227,1800,59,13,2,27,18,0,367236,validDateKeyError,analDateKeyError
793,HIRLAM_C11_201302271800+060H00M,20130227,1800,60,13,2,27,18,0,367236,validDateKeyError,analDateKeyError
794,HIRLAM_C11_201302280000+000H00M,20130228,0,0,13,2,28,0,0,367236,validDateKeyError,analDateKeyError
795,HIRLAM_C11_201302280000+001H00M,20130228,0,1,13,2,28,0,0,367236,validDateKeyError,analDateKeyError
796,HIRLAM_C11_201302280000+002H00M,20130228,0,2,13,2,28,0,0,367236,validDateKeyError,analDateKeyError
797,HIRLAM_C11_201302280000+003H00M,20130228,0,3,13,2,28,0,0,367236,validDateKeyError,analDateKeyError
798,HIRLAM_C11_201302280000+004H00M,20130228,0,4,13,2,28,0,0,367236,validDateKeyError,analDateKeyError
799,HIRLAM_C11_201302280000+005H00M,20130228,0,5,13,2,28,0,0,367236,validDateKeyError,analDateKeyError
800,HIRLAM_C11_201302280000+006H00M,20130228,0,6,13,2,28,0,0,367236,validDateKeyError,analDateKeyError
801,HIRLAM_C11_201302280000+007H00M,20130228,0,7,13,2,28,0,0,367236,validDateKeyError,analDateKeyError
802,HIRLAM_C11_201302280000+008H00M,20130228,0,8,13,2,28,0,0,367236,validDateKeyError,analDateKeyError
803,HIRLAM_C11_201302280000+009H00M,20130228,0,9,13,2,28,0,0,367236,validDateKeyError,analDateKeyError
804,HIRLAM_C11_201302280000+010H00M,20130228,0,10,13,2,28,0,0,367236,validDateKeyError,analDateKeyError
805,HIRLAM_C11_201302280000+011H00M,20130228,0,11,13,2,28,0,0,367236,validDateKeyError,analDateKeyError
806,HIRLAM_C11_201302280000+012H00M,20130228,0,12,13,2,28,0,0,367236,validDateKeyError,analDateKeyError
807,HIRLAM_C11_201302280000+013H00M,20130228,0,13,13,2,28,0,0,367236,validDateKeyError,analDateKeyError
808,HIRLAM_C11_201302280000+014H00M,20130228,0,14,13,2,28,0,0,367236,validDateKeyError,analDateKeyError
809,HIRLAM_C11_201302280000+015H00M,20130228,0,15,13,2,28,0,0,367236,validDateKeyError,analDateKeyError
810,HIRLAM_C11_201302280000+016H00M,20130228,0,16,13,2,28,0,0,367236,validDateKeyError,analDateKeyError
811,HIRLAM_C11_201302280000+017H00M,20130228,0,17,13,2,28,0,0,367236,validDateKeyError,analDateKeyError
812,HIRLAM_C11_201302280000+018H00M,20130228,0,18,13,2,28,0,0,367236,validDateKeyError,analDateKeyError
813,HIRLAM_C11_201302280000+019H00M,20130228,0,19,13,2,28,0,0,367236,validDateKeyError,analDateKeyError
814,HIRLAM_C11_201302280000+020H00M,20130228,0,20,13,2,28,0,0,367236,validDateKeyError,analDateKeyError
815,HIRLAM_C11_201302280000+021H00M,20130228,0,21,13,2,28,0,0,367236,validDateKeyError,analDateKeyError
816,HIRLAM_C11_201302280000+022H00M,20130228,0,22,13,2,28,0,0,367236,validDateKeyError,analDateKeyError
817,HIRLAM_C11_201302280000+023H00M,20130228,0,23,13,2,28,0,0,367236,validDateKeyError,analDateKeyError
818,HIRLAM_C11_201302280000+024H00M,20130228,0,24,13,2,28,0,0,367236,validDateKeyError,analDateKeyError
819,HIRLAM_C11_201302280000+025H00M,20130228,0,25,13,2,28,0,0,367236,validDateKeyError,analDateKeyError
820,HIRLAM_C11_201302280000+026H00M,20130228,0,26,13,2,28,0,0,367236,validDateKeyError,analDateKeyError
821,HIRLAM_C11_201302280000+027H00M,20130228,0,27,13,2,28,0,0,367236,validDateKeyError,analDateKeyError
822,HIRLAM_C11_201302280000+028H00M,20130228,0,28,13,2,28,0,0,367236,validDateKeyError,analDateKeyError
823,HIRLAM_C11_201302280000+029H00M,20130228,0,29,13,2,28,0,0,367236,validDateKeyError,analDateKeyError
824,HIRLAM_C11_201302280000+030H00M,20130228,0,30,13,2,28,0,0,367236,validDateKeyError,analDateKeyError
825,HIRLAM_C11_201302280000+031H00M,20130228,0,31,13,2,28,0,0,367236,validDateKeyError,analDateKeyError
826,HIRLAM_C11_201302280000+032H00M,20130228,0,32,13,2,28,0,0,367236,validDateKeyError,analDateKeyError
827,HIRLAM_C11_201302280000+033H00M,20130228,0,33,13,2,28,0,0,367236,validDateKeyError,analDateKeyError
828,HIRLAM_C11_201302280000+034H00M,20130228,0,34,13,2,28,0,0,367236,validDateKeyError,analDateKeyError
829,HIRLAM_C11_201302280000+035H00M,20130228,0,35,13,2,28,0,0,367236,validDateKeyError,analDateKeyError
830,HIRLAM_C11_201302280000+036H00M,20130228,0,36,13,2,28,0,0,367236,validDateKeyError,analDateKeyError
831,HIRLAM_C11_201302280000+037H00M,20130228,0,37,13,2,28,0,0,367236,validDateKeyError,analDateKeyError
832,HIRLAM_C11_201302280000+038H00M,20130228,0,38,13,2,28,0,0,367236,validDateKeyError,analDateKeyError
833,HIRLAM_C11_201302280000+039H00M,20130228,0,39,13,2,28,0,0,367236,validDateKeyError,analDateKeyError
834,HIRLAM_C11_201302280000+040H00M,20130228,0,40,13,2,28,0,0,367236,validDateKeyError,analDateKeyError
835,HIRLAM_C11_201302280000+041H00M,20130228,0,41,13,2,28,0,0,367236,validDateKeyError,analDateKeyError
836,HIRLAM_C11_201302280000+042H00M,20130228,0,42,13,2,28,0,0,367236,validDateKeyError,analDateKeyError
837,HIRLAM_C11_201302280000+043H00M,20130228,0,43,13,2,28,0,0,367236,validDateKeyError,analDateKeyError
838,HIRLAM_C11_201302280000+044H00M,20130228,0,44,13,2,28,0,0,367236,validDateKeyError,analDateKeyError
839,HIRLAM_C11_201302280000+045H00M,20130228,0,45,13,2,28,0,0,367236,validDateKeyError,analDateKeyError
840,HIRLAM_C11_201302280000+046H00M,20130228,0,46,13,2,28,0,0,367236,validDateKeyError,analDateKeyError
841,HIRLAM_C11_201302280000+047H00M,20130228,0,47,13,2,28,0,0,367236,validDateKeyError,analDateKeyError
842,HIRLAM_C11_201302280000+048H00M,20130228,0,48,13,2,28,0,0,367236,validDateKeyError,analDateKeyError
843,HIRLAM_C11_201302280000+049H00M,20130228,0,49,13,2,28,0,0,367236,validDateKeyError,analDateKeyError
844,HIRLAM_C11_201302280000+050H00M,20130228,0,50,13,2,28,0,0,367236,validDateKeyError,analDateKeyError
845,HIRLAM_C11_201302280000+051H00M,20130228,0,51,13,2,28,0,0,367236,validDateKeyError,analDateKeyError
846,HIRLAM_C11_201302280000+052H00M,20130228,0,52,13,2,28,0,0,367236,validDateKeyError,analDateKeyError
847,HIRLAM_C11_201302280000+053H00M,20130228,0,53,13,2,28,0,0,367236,validDateKeyError,analDateKeyError
848,HIRLAM_C11_201302280000+054H00M,20130228,0,54,13,2,28,0,0,367236,validDateKeyError,analDateKeyError
849,HIRLAM_C11_201302280000+055H00M,20130228,0,55,13,2,28,0,0,367236,validDateKeyError,analDateKeyError
850,HIRLAM_C11_201302280000+056H00M,20130228,0,56,13,2,28,0,0,367236,validDateKeyError,analDateKeyError
851,HIRLAM_C11_201302280000+057H00M,20130228,0,57,13,2,28,0,0,367236,validDateKeyError,analDateKeyError
852,HIRLAM_C11_201302280000+058H00M,20130228,0,58,13,2,28,0,0,367236,validDateKeyError,analDateKeyError
853,HIRLAM_C11_201302280000+059H00M,20130228,0,59,13,2,28,0,0,367236,validDateKeyError,analDateKeyError
854,HIRLAM_C11_201302280000+060H00M,20130228,0,60,13,2,28,0,0,367236,validDateKeyError,analDateKeyError
855,HIRLAM_C11_201302280600+000H00M,20130228,600,0,13,2,28,6,0,367236,validDateKeyError,analDateKeyError
856,HIRLAM_C11_201302280600+001H00M,20130228,600,1,13,2,28,6,0,367236,validDateKeyError,analDateKeyError
857,HIRLAM_C11_201302280600+002H00M,20130228,600,2,13,2,28,6,0,367236,validDateKeyError,analDateKeyError
858,HIRLAM_C11_201302280600+003H00M,20130228,600,3,13,2,28,6,0,367236,validDateKeyError,analDateKeyError
859,HIRLAM_C11_201302280600+004H00M,20130228,600,4,13,2,28,6,0,367236,validDateKeyError,analDateKeyError
860,HIRLAM_C11_201302280600+005H00M,20130228,600,5,13,2,28,6,0,367236,validDateKeyError,analDateKeyError
861,HIRLAM_C11_201302280600+006H00M,20130228,600,6,13,2,28,6,0,367236,validDateKeyError,analDateKeyError
862,HIRLAM_C11_201302280600+007H00M,20130228,600,7,13,2,28,6,0,367236,validDateKeyError,analDateKeyError
863,HIRLAM_C11_201302280600+008H00M,20130228,600,8,13,2,28,6,0,367236,validDateKeyError,analDateKeyError
864,HIRLAM_C11_201302280600+009H00M,20130228,600,9,13,2,28,6,0,367236,validDateKeyError,analDateKeyError
865,HIRLAM_C11_201302280600+010H00M,20130228,600,10,13,2,28,6,0,367236,validDateKeyError,analDateKeyError
866,HIRLAM_C11_201302280600+011H00M,20130228,600,11,13,2,28,6,0,367236,validDateKeyError,analDateKeyError
867,HIRLAM_C11_201302280600+012H00M,20130228,600,12,13,2,28,6,0,367236,validDateKeyError,analDateKeyError
868,HIRLAM_C11_201302280600+013H00M,20130228,600,13,13,2,28,6,0,367236,validDateKeyError,analDateKeyError
869,HIRLAM_C11_201302280600+014H00M,20130228,600,14,13,2,28,6,0,367236,validDateKeyError,analDateKeyError
870,HIRLAM_C11_201302280600+015H00M,20130228,600,15,13,2,28,6,0,367236,validDateKeyError,analDateKeyError
871,HIRLAM_C11_201302280600+016H00M,20130228,600,16,13,2,28,6,0,367236,validDateKeyError,analDateKeyError
872,HIRLAM_C11_201302280600+017H00M,20130228,600,17,13,2,28,6,0,367236,validDateKeyError,analDateKeyError
873,HIRLAM_C11_201302280600+018H00M,20130228,600,18,13,2,28,6,0,367236,validDateKeyError,analDateKeyError
874,HIRLAM_C11_201302280600+019H00M,20130228,600,19,13,2,28,6,0,367236,validDateKeyError,analDateKeyError
875,HIRLAM_C11_201302280600+020H00M,20130228,600,20,13,2,28,6,0,367236,validDateKeyError,analDateKeyError
876,HIRLAM_C11_201302280600+021H00M,20130228,600,21,13,2,28,6,0,367236,validDateKeyError,analDateKeyError
877,HIRLAM_C11_201302280600+022H00M,20130228,600,22,13,2,28,6,0,367236,validDateKeyError,analDateKeyError
878,HIRLAM_C11_201302280600+023H00M,20130228,600,23,13,2,28,6,0,367236,validDateKeyError,analDateKeyError
879,HIRLAM_C11_201302280600+024H00M,20130228,600,24,13,2,28,6,0,367236,validDateKeyError,analDateKeyError
880,HIRLAM_C11_201302280600+025H00M,20130228,600,25,13,2,28,6,0,367236,validDateKeyError,analDateKeyError
881,HIRLAM_C11_201302280600+026H00M,20130228,600,26,13,2,28,6,0,367236,validDateKeyError,analDateKeyError
882,HIRLAM_C11_201302280600+027H00M,20130228,600,27,13,2,28,6,0,367236,validDateKeyError,analDateKeyError
883,HIRLAM_C11_201302280600+028H00M,20130228,600,28,13,2,28,6,0,367236,validDateKeyError,analDateKeyError
884,HIRLAM_C11_201302280600+029H00M,20130228,600,29,13,2,28,6,0,367236,validDateKeyError,analDateKeyError
885,HIRLAM_C11_201302280600+030H00M,20130228,600,30,13,2,28,6,0,367236,validDateKeyError,analDateKeyError
886,HIRLAM_C11_201302280600+031H00M,20130228,600,31,13,2,28,6,0,367236,validDateKeyError,analDateKeyError
887,HIRLAM_C11_201302280600+032H00M,20130228,600,32,13,2,28,6,0,367236,validDateKeyError,analDateKeyError
888,HIRLAM_C11_201302280600+033H00M,20130228,600,33,13,2,28,6,0,367236,validDateKeyError,analDateKeyError
889,HIRLAM_C11_201302280600+034H00M,20130228,600,34,13,2,28,6,0,367236,validDateKeyError,analDateKeyError
890,HIRLAM_C11_201302280600+035H00M,20130228,600,35,13,2,28,6,0,367236,validDateKeyError,analDateKeyError
891,HIRLAM_C11_201302280600+036H00M,20130228,600,36,13,2,28,6,0,367236,validDateKeyError,analDateKeyError
892,HIRLAM_C11_201302280600+037H00M,20130228,600,37,13,2,28,6,0,367236,validDateKeyError,analDateKeyError
893,HIRLAM_C11_201302280600+038H00M,20130228,600,38,13,2,28,6,0,367236,validDateKeyError,analDateKeyError
894,HIRLAM_C11_201302280600+039H00M,20130228,600,39,13,2,28,6,0,367236,validDateKeyError,analDateKeyError
895,HIRLAM_C11_201302280600+040H00M,20130228,600,40,13,2,28,6,0,367236,validDateKeyError,analDateKeyError
896,HIRLAM_C11_201302280600+042H00M,20130228,600,42,13,2,28,6,0,367236,validDateKeyError,analDateKeyError
897,HIRLAM_C11_201302280600+043H00M,20130228,600,43,13,2,28,6,0,367236,validDateKeyError,analDateKeyError
898,HIRLAM_C11_201302280600+044H00M,20130228,600,44,13,2,28,6,0,367236,validDateKeyError,analDateKeyError
899,HIRLAM_C11_201302280600+045H00M,20130228,600,45,13,2,28,6,0,367236,validDateKeyError,analDateKeyError
900,HIRLAM_C11_201302280600+046H00M,20130228,600,46,13,2,28,6,0,367236,validDateKeyError,analDateKeyError
901,HIRLAM_C11_201302280600+047H00M,20130228,600,47,13,2,28,6,0,367236,validDateKeyError,analDateKeyError
902,HIRLAM_C11_201302280600+048H00M,20130228,600,48,13,2,28,6,0,367236,validDateKeyError,analDateKeyError
903,HIRLAM_C11_201302280600+049H00M,20130228,600,49,13,2,28,6,0,367236,validDateKeyError,analDateKeyError
904,HIRLAM_C11_201302280600+050H00M,20130228,600,50,13,2,28,6,0,367236,validDateKeyError,analDateKeyError
905,HIRLAM_C11_201302280600+051H00M,20130228,600,51,13,2,28,6,0,367236,validDateKeyError,analDateKeyError
906,HIRLAM_C11_201302280600+052H00M,20130228,600,52,13,2,28,6,0,367236,validDateKeyError,analDateKeyError
907,HIRLAM_C11_201302280600+053H00M,20130228,600,53,13,2,28,6,0,367236,validDateKeyError,analDateKeyError
908,HIRLAM_C11_201302280600+054H00M,20130228,600,54,13,2,28,6,0,367236,validDateKeyError,analDateKeyError
909,HIRLAM_C11_201302280600+055H00M,20130228,600,55,13,2,28,6,0,367236,validDateKeyError,analDateKeyError
910,HIRLAM_C11_201302280600+056H00M,20130228,600,56,13,2,28,6,0,367236,validDateKeyError,analDateKeyError
911,HIRLAM_C11_201302280600+057H00M,20130228,600,57,13,2,28,6,0,367236,validDateKeyError,analDateKeyError
912,HIRLAM_C11_201302280600+058H00M,20130228,600,58,13,2,28,6,0,367236,validDateKeyError,analDateKeyError
913,HIRLAM_C11_201302280600+059H00M,20130228,600,59,13,2,28,6,0,367236,validDateKeyError,analDateKeyError
914,HIRLAM_C11_201302280600+060H00M,20130228,600,60,13,2,28,6,0,367236,validDateKeyError,analDateKeyError
915,HIRLAM_C11_201302281200+000H00M,20130228,1200,0,13,2,28,12,0,367236,validDateKeyError,analDateKeyError
916,HIRLAM_C11_201302281200+001H00M,20130228,1200,1,13,2,28,12,0,367236,validDateKeyError,analDateKeyError
917,HIRLAM_C11_201302281200+002H00M,20130228,1200,2,13,2,28,12,0,367236,validDateKeyError,analDateKeyError
918,HIRLAM_C11_201302281200+003H00M,20130228,1200,3,13,2,28,12,0,367236,validDateKeyError,analDateKeyError
919,HIRLAM_C11_201302281200+004H00M,20130228,1200,4,13,2,28,12,0,367236,validDateKeyError,analDateKeyError
920,HIRLAM_C11_201302281200+005H00M,20130228,1200,5,13,2,28,12,0,367236,validDateKeyError,analDateKeyError
921,HIRLAM_C11_201302281200+006H00M,20130228,1200,6,13,2,28,12,0,367236,validDateKeyError,analDateKeyError
922,HIRLAM_C11_201302281200+007H00M,20130228,1200,7,13,2,28,12,0,367236,validDateKeyError,analDateKeyError
923,HIRLAM_C11_201302281200+008H00M,20130228,1200,8,13,2,28,12,0,367236,validDateKeyError,analDateKeyError
924,HIRLAM_C11_201302281200+009H00M,20130228,1200,9,13,2,28,12,0,367236,validDateKeyError,analDateKeyError
925,HIRLAM_C11_201302281200+010H00M,20130228,1200,10,13,2,28,12,0,367236,validDateKeyError,analDateKeyError
926,HIRLAM_C11_201302281200+011H00M,20130228,1200,11,13,2,28,12,0,367236,validDateKeyError,analDateKeyError
927,HIRLAM_C11_201302281200+012H00M,20130228,1200,12,13,2,28,12,0,367236,validDateKeyError,analDateKeyError
928,HIRLAM_C11_201302281200+013H00M,20130228,1200,13,13,2,28,12,0,367236,validDateKeyError,analDateKeyError
929,HIRLAM_C11_201302281200+014H00M,20130228,1200,14,13,2,28,12,0,367236,validDateKeyError,analDateKeyError
930,HIRLAM_C11_201302281200+015H00M,20130228,1200,15,13,2,28,12,0,367236,validDateKeyError,analDateKeyError
931,HIRLAM_C11_201302281200+016H00M,20130228,1200,16,13,2,28,12,0,367236,validDateKeyError,analDateKeyError
932,HIRLAM_C11_201302281200+017H00M,20130228,1200,17,13,2,28,12,0,367236,validDateKeyError,analDateKeyError
933,HIRLAM_C11_201302281200+018H00M,20130228,1200,18,13,2,28,12,0,367236,validDateKeyError,analDateKeyError
934,HIRLAM_C11_201302281200+019H00M,20130228,1200,19,13,2,28,12,0,367236,validDateKeyError,analDateKeyError
935,HIRLAM_C11_201302281200+020H00M,20130228,1200,20,13,2,28,12,0,367236,validDateKeyError,analDateKeyError
936,HIRLAM_C11_201302281200+021H00M,20130228,1200,21,13,2,28,12,0,367236,validDateKeyError,analDateKeyError
937,HIRLAM_C11_201302281200+022H00M,20130228,1200,22,13,2,28,12,0,367236,validDateKeyError,analDateKeyError
938,HIRLAM_C11_201302281200+023H00M,20130228,1200,23,13,2,28,12,0,367236,validDateKeyError,analDateKeyError
939,HIRLAM_C11_201302281200+024H00M,20130228,1200,24,13,2,28,12,0,367236,validDateKeyError,analDateKeyError
940,HIRLAM_C11_201302281200+025H00M,20130228,1200,25,13,2,28,12,0,367236,validDateKeyError,analDateKeyError
941,HIRLAM_C11_201302281200+026H00M,20130228,1200,26,13,2,28,12,0,367236,validDateKeyError,analDateKeyError
942,HIRLAM_C11_201302281200+027H00M,20130228,1200,27,13,2,28,12,0,367236,validDateKeyError,analDateKeyError
943,HIRLAM_C11_201302281200+028H00M,20130228,1200,28,13,2,28,12,0,367236,validDateKeyError,analDateKeyError
944,HIRLAM_C11_201302281200+029H00M,20130228,1200,29,13,2,28,12,0,367236,validDateKeyError,analDateKeyError
945,HIRLAM_C11_201302281200+030H00M,20130228,1200,30,13,2,28,12,0,367236,validDateKeyError,analDateKeyError
946,HIRLAM_C11_201302281200+031H00M,20130228,1200,31,13,2,28,12,0,367236,validDateKeyError,analDateKeyError
947,HIRLAM_C11_201302281200+032H00M,20130228,1200,32,13,2,28,12,0,367236,validDateKeyError,analDateKeyError
948,HIRLAM_C11_201302281200+033H00M,20130228,1200,33,13,2,28,12,0,367236,validDateKeyError,analDateKeyError
949,HIRLAM_C11_201302281200+034H00M,20130228,1200,34,13,2,28,12,0,367236,validDateKeyError,analDateKeyError
950,HIRLAM_C11_201302281200+035H00M,20130228,1200,35,13,2,28,12,0,367236,validDateKeyError,analDateKeyError
951,HIRLAM_C11_201302281200+036H00M,20130228,1200,36,13,2,28,12,0,367236,validDateKeyError,analDateKeyError
952,HIRLAM_C11_201302281200+037H00M,20130228,1200,37,13,2,28,12,0,367236,validDateKeyError,analDateKeyError
953,HIRLAM_C11_201302281200+038H00M,20130228,1200,38,13,2,28,12,0,367236,validDateKeyError,analDateKeyError
954,HIRLAM_C11_201302281200+039H00M,20130228,1200,39,13,2,28,12,0,367236,validDateKeyError,analDateKeyError
955,HIRLAM_C11_201302281200+040H00M,20130228,1200,40,13,2,28,12,0,367236,validDateKeyError,analDateKeyError
956,HIRLAM_C11_201302281200+041H00M,20130228,1200,41,13,2,28,12,0,367236,validDateKeyError,analDateKeyError
957,HIRLAM_C11_201302281200+042H00M,20130228,1200,42,13,2,28,12,0,367236,validDateKeyError,analDateKeyError
958,HIRLAM_C11_201302281200+043H00M,20130228,1200,43,13,2,28,12,0,367236,validDateKeyError,analDateKeyError
959,HIRLAM_C11_201302281200+044H00M,20130228,1200,44,13,2,28,12,0,367236,validDateKeyError,analDateKeyError
960,HIRLAM_C11_201302281200+045H00M,20130228,1200,45,13,2,28,12,0,367236,validDateKeyError,analDateKeyError
961,HIRLAM_C11_201302281200+046H00M,20130228,1200,46,13,2,28,12,0,367236,validDateKeyError,analDateKeyError
962,HIRLAM_C11_201302281200+047H00M,20130228,1200,47,13,2,28,12,0,367236,validDateKeyError,analDateKeyError
963,HIRLAM_C11_201302281200+048H00M,20130228,1200,48,13,2,28,12,0,367236,validDateKeyError,analDateKeyError
964,HIRLAM_C11_201302281200+049H00M,20130228,1200,49,13,2,28,12,0,367236,validDateKeyError,analDateKeyError
965,HIRLAM_C11_201302281200+050H00M,20130228,1200,50,13,2,28,12,0,367236,validDateKeyError,analDateKeyError
966,HIRLAM_C11_201302281200+051H00M,20130228,1200,51,13,2,28,12,0,367236,validDateKeyError,analDateKeyError
967,HIRLAM_C11_201302281200+052H00M,20130228,1200,52,13,2,28,12,0,367236,validDateKeyError,analDateKeyError
